행정동_코드,행정동_코드_명,업종_코드,업종명,업종_라벨,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,집계_기간수,분기별_매출안정성,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중
11350625,중계2?3동,CS100003,일식음식점,일식,105000000.0,2722.75,2611.5,839.75,0.4719014071428571,17~21,61.25,321.5,518.25,764.0,598.5,348.0,962447.75,8227153.0,20288355.5,29059625.25,21955330.5,15458627.25,0.0,46505.25,35906066.5,15198469.25,49549647.75,4299311.25,4,0.9220697346503685,0.3215584912885315,38563.95188687908,0.0,0.00044290714285714287,0.3419625380952381,0.1447473261904762,0.47190140714285717,0.04094582142857143
11350630,상계1동,CS100003,일식음식점,일식,169285229.25,3071.5,2922.25,1228.5,0.4975954379381407,17~21,59.5,275.0,953.5,542.5,568.25,523.5,796491.5,7869254.75,36722116.75,34288828.5,37256065.25,35455047.0,1454278.75,40887.5,16693655.75,15588257.75,84744818.25,50763331.25,4,0.9207309095136587,0.42039524339122253,55114.83941071138,0.008590700774326417,0.00024153022789494199,0.09861259499106595,0.09208279906677092,0.5006037362234897,0.299868638716452
11350640,상계2동,CS100003,일식음식점,일식,697201500.25,23472.0,23343.0,13357.75,0.4712530129382855,17~21,980.5,7278.0,6079.75,3529.0,3727.25,1748.5,18664711.0,187551376.0,181856676.75,133778359.0,111210542.25,58221453.75,1520695.5,662564.0,197604905.75,127363652.75,328706317.0,41343365.25,4,0.9085881687085263,0.5722379300004284,29703.540399199046,0.0021811420363477625,0.0009503192402231208,0.28342581833106145,0.1826783974279034,0.47146530362045075,0.05929901934401353
11350695,상계6?7동,CS100003,일식음식점,일식,1002555611.0,12506.5,10825.0,3773.75,0.4051259650533083,17~21,84.5,1305.5,2468.25,2535.0,2718.5,1713.25,1346477.0,40995074.75,105809051.5,165968589.75,183235945.5,154429937.0,1675231.25,145289.75,230603459.0,92208160.0,406186994.75,271736476.25,4,0.9432296028886711,0.34861431870669746,80162.76424259385,0.001670960923882356,0.00014491939240665226,0.23001562852955795,0.09197311250198568,0.40515158490295455,0.2710437937492128
11350700,상계8동,CS100003,일식음식점,일식,88556027.0,3705.0,3581.0,1059.0,0.4504906368484666,11~14,31.0,450.0,609.0,799.0,727.0,965.0,477017.0,7471808.0,12216608.0,20780990.0,18166142.0,21600733.0,0.0,227573.0,39893661.0,8696818.0,38844520.0,893455.0,1,0.5,0.29572745043284,23901.761673414305,0.0,0.0025698194432322487,0.4504906368484666,0.09820695772632167,0.4386434364314921,0.010089149550487399
11380510,녹번동,CS100003,일식음식점,일식,215241456.5,1101.0,828.5,158.0,0.4233239930812627,17~21,0.0,25.5,132.5,145.0,241.5,284.0,0.0,7222632.0,26623993.5,30688377.5,47009080.0,49791902.5,0.0,0.0,53994255.5,45360945.5,91015846.0,24870409.5,2,0.8958502847843776,0.19070609535304767,195496.32742960943,0.0,0.0,0.2508543492410348,0.2107444645543922,0.42285462791411654,0.11554655829045647
11380530,불광2동,CS100003,일식음식점,일식,72816473.25,1228.0,1171.5,282.75,0.6168201328940246,17~21,0.0,60.5,222.25,187.75,290.5,410.5,0.0,2938359.25,10319619.5,11373248.0,18461243.5,24288130.5,52996.0,37854.25,20480674.5,2701280.5,45001155.25,4542512.75,4,0.959602734643584,0.2413572343149808,59296.8023208469,0.000727802345192542,0.0005198583275248091,0.28126430168739325,0.03709710700662092,0.6180078935641119,0.0623830370691566
11380551,갈현1동,CS100003,일식음식점,일식,391778255.75,8083.5,8037.5,5418.0,0.39055839588549446,17~21,72.75,2604.0,2814.0,1241.0,876.25,429.5,2668722.75,120616452.25,133220156.75,65901372.25,44681563.5,18833796.0,81288275.75,54953.25,12599156.5,12000576.5,130873602.25,154961691.5,4,0.6823539715508067,0.674090202177294,48466.41377497371,0.20748541951208072,0.00014026620720642175,0.0321588968123839,0.030631042748982377,0.33405019377469625,0.39553418094465037
11380552,갈현2동,CS100003,일식음식점,일식,1252511286.5,27554.0,27397.25,16331.5,0.3227132301384782,17~21,1098.75,8214.5,8117.0,4453.75,4023.75,1489.5,22358454.5,334925560.0,409328646.75,197849270.5,188404560.5,87993980.5,189118106.75,12241732.5,198476646.0,100443617.0,403708562.75,348522621.5,4,0.8664697688705796,0.5960999735374901,45456.60472163751,0.15099113979121817,0.009773750250353532,0.15846296008606867,0.0801937819504032,0.3223193013119407,0.27825906661001576
11380570,대조동,CS100003,일식음식점,일식,147678347.5,7079.0,7038.75,1779.25,0.4469076737510759,11~14,51.25,729.0,1050.25,1140.75,1454.0,2613.5,925160.0,14206793.5,21220066.25,23959973.5,30851020.25,53553047.5,2097708.25,1366704.25,64620024.75,24698513.25,43313181.5,11582215.5,4,0.9089276575166904,0.25277925768069615,20861.47019353016,0.014204575589525743,0.009254601457400516,0.4375727778914915,0.16724532518214968,0.2932940558533809,0.07842866402605161
11380580,응암1동,CS100003,일식음식점,일식,67852249.0,648.75,613.0,398.0,0.4153018642945005,17~21,6.25,135.25,262.75,99.75,81.25,27.75,212150.75,11427153.75,30413367.25,11256667.25,7220041.25,2245714.25,0.0,0.0,13885620.75,13209586.75,28017546.75,12739494.75,4,0.716180823672675,0.6492659053833605,104589.20847784201,0.0,0.0,0.20464495952079642,0.19468163465001728,0.41291994241782615,0.18775346341136018
11380590,응암2동,CS100003,일식음식점,일식,23816057.25,312.75,302.75,133.0,0.4605781962022036,17~21,0.0,28.0,105.0,108.25,38.25,23.25,0.0,2023787.75,7525720.25,8438861.75,2949754.0,1792937.5,4427196.0,0.0,0.0,133380.25,8523506.75,10731974.25,4,0.8879136010822702,0.4393063583815029,76150.4628297362,0.18589122261200478,0.0,0.0,0.005600433715786436,0.35788907712673557,0.45061926654547324
11380600,응암3동,CS100003,일식음식점,일식,123074234.75,1582.0,1542.75,883.5,0.48610005536661227,21~24,2.75,299.5,584.0,332.0,167.75,156.75,77056.75,20353547.5,41943668.25,27724274.25,15397633.25,12460949.0,19288454.75,0.0,0.0,39792.25,42855890.25,60890097.5,4,0.7201969259208594,0.5726786582401555,77796.60856510745,0.1567221180711018,0.0,0.0,0.00032331909339781615,0.3482117141500244,0.49474284868547597
11380625,역촌동,CS100003,일식음식점,일식,94479211.5,3625.0,3506.25,1420.5,0.45424994263073626,17~21,37.0,569.75,850.75,751.0,711.75,586.0,588736.75,11274720.25,17585152.75,19171382.0,21902893.75,15292180.5,4333000.0,130569.5,30097517.75,5147138.25,43148849.5,11622136.5,4,0.9400087354030696,0.4051336898395722,26063.230758620688,0.045861940750849726,0.001381991846957783,0.31856232997880174,0.05447905595613486,0.45670204921216984,0.12301263225508609
11380631,신사1동,CS100003,일식음식점,일식,58090962.25,1171.0,1154.75,343.75,0.5535548991188379,17~21,8.5,116.0,227.75,217.0,369.5,216.0,139360.5,4755992.25,10493049.25,12446354.0,17924596.75,11525602.75,3565211.5,0.0,0.0,21893.0,32001866.5,22501991.25,4,0.9259471968569124,0.2976834812730028,49607.995089666954,0.06137291175616565,0.0,0.0,0.00037687445950338,0.5508923464251962,0.3873578673591347
11380690,진관동,CS100003,일식음식점,일식,272759151.0,9098.0,8827.0,4588.75,0.3643884922194715,17~21,169.75,1735.5,2853.25,1855.0,1549.0,664.5,3135994.0,51532448.25,82854970.75,59582477.25,45953673.5,19281307.25,22015340.5,78869.75,61761841.75,19049097.75,100315304.0,69538697.25,4,0.9130011116220905,0.5198538574827235,29980.122114750495,0.08071348081003522,0.00028915528483955427,0.22643361927021102,0.06983852853391526,0.36777979265670907,0.2549454234442899
11410520,천연동,CS100003,일식음식점,일식,153210377.25,2038.25,1579.25,652.25,0.6346954971827166,21~24,15.25,200.75,451.5,473.25,371.25,67.25,199598.5,9746139.25,25795221.0,27397084.0,23583262.0,4066669.5,8387034.75,0.0,7858181.5,78250.5,42412129.5,94474781.0,4,0.8862478336183511,0.4130125059363622,75167.60811971054,0.054741949602503184,0.0,0.051290138703708466,0.0005107389029681409,0.27682282532856306,0.6166343474622572
11410565,충현동,CS100003,일식음식점,일식,458645406.5,9428.5,7682.25,3813.25,0.47179219388752847,11~14,60.0,1427.0,2386.25,1667.75,1484.75,656.5,1205173.5,34464568.25,71498356.25,71095429.5,71404139.5,39298633.25,11324051.5,334599.0,196833912.0,17617247.25,145707117.0,86828479.75,4,0.7472474781930356,0.49637150574376,48644.57829983561,0.024690210213628293,0.0007295374493192487,0.4291635961255397,0.038411476492134014,0.317690126042939,0.1893150536764397
11410585,신촌동,CS100003,일식음식점,일식,4225498893.75,167604.25,161296.5,108221.5,0.4048525822418028,17~21,6574.25,76041.5,32180.0,14827.5,22898.25,8775.0,116361576.75,1581959687.25,823938026.25,391005771.5,563938882.25,257966866.25,199377517.0,4721629.25,1415165704.25,404647429.75,1713060334.25,488526279.25,4,0.9073857439196988,0.6709476027068163,25211.167937268892,0.047184373257061395,0.0011174134389157772,0.3349109158076442,0.09576323173306711,0.4054101958904341,0.11561386987287742
11410615,연희동,CS100003,일식음식점,일식,746940001.75,13445.25,12141.25,7484.75,0.44657040426880396,17~21,138.75,4038.25,3446.5,1506.5,1844.25,1167.0,2656258.25,110302755.25,134476780.0,81571449.75,109949445.5,110432840.5,1108584.75,2282370.75,240075467.5,70334142.0,333683605.0,99455831.75,4,0.9492076895237194,0.6164727684546484,55554.19213105,0.0014841684036237253,0.003055627954926301,0.32141198347595396,0.0941630409875153,0.44673414761321556,0.13315103156476518
11410640,홍제3동,CS100003,일식음식점,일식,71931814.0,3075.5,2797.0,929.5,0.5275420745158098,11~14,43.5,434.0,495.5,666.5,659.25,498.25,567828.5,6894969.5,10897900.25,16451632.75,16800074.0,12995104.25,0.0,410081.0,37687335.5,8421202.0,24605149.5,808046.0,4,0.7676253671367543,0.3323203432248838,23388.656803771744,0.0,0.005700968419898322,0.5239313928604664,0.11707200933372819,0.34206212983868306,0.011233499547223986
11410660,홍은1동,CS100003,일식음식점,일식,31846537.75,1930.0,1700.25,233.0,0.4903259795022874,11~14,0.0,56.75,176.25,333.75,459.5,674.0,0.0,993806.5,2624654.75,5327809.0,8636966.5,10792171.25,0.0,1256041.75,15920175.5,6218335.0,8371549.25,80436.25,4,0.8097956854188313,0.13703867078370827,16500.79676165803,0.0,0.03944044906420008,0.49990286620717506,0.19525937321082887,0.26287156599935263,0.0025257455184433666
11410685,홍은2동,CS100003,일식음식점,일식,46633544.0,1212.5,1190.0,627.75,0.48603176361861333,17~21,47.25,410.5,217.25,203.25,239.25,72.5,1008024.25,10899015.75,10091838.75,10819245.25,8700377.5,3553560.25,0.0,0.0,13423402.25,7569154.5,22484380.0,3156607.25,4,0.8769872586031474,0.5275210084033614,38460.65484536083,0.0,0.0,0.28784864066947174,0.162311371831401,0.48215035940652506,0.06768962809260218
11410700,남가좌2동,CS100003,일식음식점,일식,208725281.25,6195.0,6063.75,2711.0,0.3388236613012438,17~21,270.75,1717.25,993.75,1093.0,1372.5,616.5,3428662.0,35949830.5,31606501.75,46737291.0,48992332.0,28425925.5,14219529.25,540071.0,52476608.75,14796929.5,59115083.75,67577059.0,4,0.8823668257348006,0.4470830756545042,33692.53934624697,0.06812557235445095,0.002587472857938717,0.25141472291105127,0.07089188914435826,0.28321956686787314,0.32376077586432767
11410720,북가좌2동,CS100003,일식음식점,일식,45710470.0,961.25,903.75,283.25,0.6138714001171505,17~21,2.5,105.0,178.25,140.75,216.0,261.25,81235.5,2739584.0,6242326.75,6842329.5,11655366.0,14310183.0,0.0,0.0,7936935.25,2320582.5,28332532.25,7120420.0,4,0.9345890289816557,0.31341632088520055,47553.15474642393,0.0,0.0,0.17363495168612356,0.050766979643832144,0.6198258790600928,0.1557721896099515
11440555,아현동,CS100003,일식음식점,일식,42512591.75,695.25,360.5,181.75,0.6621586230338874,11~14,0.0,48.25,133.5,111.0,52.75,15.0,0.0,1670286.75,5188037.0,5752585.25,2863004.0,1015541.25,148183.5,0.0,28261193.5,395425.0,6844633.25,6863156.5,4,0.9049087884871168,0.5041608876560333,61147.201366414956,0.003485637875747719,0.0,0.66477230243202,0.009301361872391608,0.16100249286730442,0.16143820495253622
11440565,공덕동,CS100003,일식음식점,일식,519883336.5,6551.75,4764.0,2208.25,0.39501245967987825,17~21,7.25,651.0,1557.25,1120.0,897.25,531.25,213192.5,32770711.75,87871416.5,75616706.0,65808542.0,50110008.25,11192237.75,336407.0,141298244.0,18705084.0,193106089.25,155245274.5,4,0.6325660804672343,0.4635285474391268,79350.30129354753,0.02152836408519895,0.0006470817131104566,0.2717883688122402,0.03597938746397962,0.37144119784650953,0.29861560007896115
11440585,도화동,CS100003,일식음식점,일식,1333001314.25,33939.75,29543.75,13815.5,0.40816206627528057,17~21,174.5,4237.25,9578.25,5890.25,5507.75,4155.75,3833776.75,158970155.25,374587567.75,226298741.75,188793420.0,135728902.0,77694534.5,1974850.0,355847276.0,98883550.0,551813372.25,246787731.5,4,0.7238045511812682,0.46762851702982866,39275.519538299486,0.058285414777489594,0.0014815064163017197,0.2669519318517806,0.07418113466424889,0.4139631119272169,0.18513690036296226
11440590,용강동,CS100003,일식음식점,일식,1623122923.75,24391.0,19066.5,9873.5,0.31950441595013235,17~21,34.0,3106.5,6767.0,4214.0,3029.25,1915.75,862763.5,134740236.75,348268493.75,247022128.75,186068132.5,113970588.5,134060176.5,25476469.5,469507096.5,93788299.0,516324884.25,383965998.0,4,0.8995165493028325,0.5178454357118506,66545.9769484646,0.08259397642556399,0.015695958160174436,0.2892615769453056,0.05778262239271143,0.3181058419513311,0.23656002412491342
11440600,대흥동,CS100003,일식음식점,일식,205557533.75,4604.25,4349.25,2506.25,0.38932897850021964,17~21,96.25,1382.0,1124.25,760.75,722.5,263.5,1505965.25,49246955.0,61682212.25,28830433.0,22873645.5,7633554.5,17636326.75,167827.5,46340388.0,4598020.25,65269003.0,71545968.25,4,0.9401214886928104,0.5762487785250331,44645.17212358148,0.08579752066615753,0.0008164502508777546,0.22543755587357547,0.022368531895270417,0.3175218237409895,0.3480581175731293
11440610,염리동,CS100003,일식음식점,일식,457507446.75,14342.5,12602.75,7248.5,0.5264671539980155,17~21,151.0,2704.25,4544.25,2986.5,1672.25,544.5,2388221.5,60695321.5,141974946.0,95054763.75,46616910.75,18320952.5,0.0,203403.25,157450347.0,18672785.25,240140967.5,41039943.75,4,0.8038786961239275,0.5751522485171887,31898.72384521527,0.0,0.0004445900311457608,0.3441481622178645,0.04081416681334051,0.5248897459612771,0.08970333497637216
11440655,서강동,CS100003,일식음식점,일식,1299465105.25,49019.25,48163.0,34394.75,0.34735739338713045,17~21,2362.75,21312.5,13082.25,4870.75,5368.25,1166.5,38297993.0,540155146.25,394335147.5,135859935.75,114155882.0,28294884.5,93286912.5,403944.75,332394218.0,127029785.5,451289193.5,295061051.0,4,0.9413201029066153,0.7141322176774703,26509.281664856153,0.07178870146116992,0.00031085463423989856,0.2557931079927319,0.09775544182508936,0.347288427889857,0.22706346619691195
11440660,서교동,CS100003,일식음식점,일식,13396428366.75,396368.5,377724.25,268962.5,0.40926966175648277,17~21,15796.0,164193.0,104769.5,40311.5,40202.75,12451.5,332373455.75,5107491281.5,3970751586.5,1339913514.75,1177889241.5,434123906.0,840477006.25,19642218.0,2572354124.0,1401771423.75,5471013592.5,3091170002.25,4,0.9162578764161372,0.7120604515066216,33797.91372611598,0.06273888705560267,0.0014662279722819315,0.192017906084923,0.10463769785304891,0.4083934495614579,0.23074583147268557
11440680,합정동,CS100003,일식음식점,일식,1516335921.75,38700.0,35447.25,24594.0,0.3862533076266906,17~21,247.5,11355.75,13238.25,4688.25,3861.5,2056.0,5723233.0,360592888.5,516302072.25,211818905.75,145451994.25,73526938.25,66969354.75,242114.5,370267518.75,107471968.75,584874708.0,386510257.0,4,0.9234705315441445,0.69381968982079,39181.80676356589,0.04416524979023831,0.00015967075403751973,0.24418568038846897,0.07087609493941609,0.3857157900242826,0.25489751410355654
11440690,망원1동,CS100003,일식음식점,일식,502583426.0,14147.25,12942.75,9191.75,0.3938105816510105,17~21,252.5,4811.75,4380.0,1734.0,1320.5,444.0,5023068.0,134702995.0,154836666.5,65560513.25,57299985.5,26797654.25,12477368.5,0.0,146700328.25,27324922.0,197845288.75,118235518.5,4,0.8526493381406217,0.7101852388402774,35525.167506052414,0.02482646234338814,0.0,0.29189249119806826,0.05436892779667589,0.39365661204673313,0.23525550661513459
11440710,연남동,CS100003,일식음식점,일식,3014018880.0,90403.75,88676.5,68240.25,0.43442761203135294,17~21,2324.0,41194.75,27045.5,7403.0,8290.0,2419.25,61913575.25,1316242109.75,910060535.75,264522875.0,249910928.5,84531259.25,100363226.5,5957447.75,676879572.0,392443319.0,1308638501.75,529736813.0,4,0.9511490260164546,0.7695415358071191,33339.53381358627,0.033298804850220444,0.001976579440006693,0.22457708426829762,0.13020599227301455,0.43418390987318567,0.17575762929527503
11440720,성산1동,CS100003,일식음식점,일식,166580262.0,3139.25,2973.0,2295.0,0.4306912547266397,17~21,16.0,1108.25,1186.75,325.25,223.5,113.25,524008.75,57743381.25,63704926.75,16341514.25,10992564.0,7054588.0,17578242.0,0.0,45640623.25,10376157.0,71651196.0,21334043.75,4,0.9473828831436801,0.7719475277497477,53063.71330731863,0.1055241586785354,0.0,0.27398578140068,0.062289234483254685,0.43013016752248834,0.12807065791504157
11440730,성산2동,CS100003,일식음식점,일식,436800910.0,15849.0,14784.0,6375.25,0.4448894302839191,17~21,234.75,2768.0,3607.25,3326.5,2929.75,1917.75,3358084.0,55662349.75,93552925.5,80952164.25,91156661.25,57294699.75,0.0,3348286.25,157587058.25,50178612.0,194700838.0,30986115.5,4,0.9215568432954954,0.43122632575757575,27560.15584579469,0.0,0.0076654745293456466,0.36077548064174136,0.11487753539707599,0.4457427481092015,0.07093876132263552
11440740,상암동,CS100003,일식음식점,일식,2785834452.0,75087.5,57372.75,33765.75,0.4409592550407578,11~14,228.75,10792.25,22973.5,12831.75,8102.5,2444.0,3782390.5,231071302.75,535678053.75,371366500.0,281995105.0,121988437.25,69613216.25,14350998.0,1222971692.0,121196323.0,811519697.75,546182525.0,4,0.9610678641342374,0.5885328836424958,37101.17465623439,0.024988281769587364,0.005151418092951347,0.43899654235448443,0.04350449572227488,0.29130219750401737,0.19605706455668456
11470510,목1동,CS100003,일식음식점,일식,1019527426.5,19080.75,16379.0,4344.75,0.4095425765877687,17~21,626.75,1354.5,2990.25,5278.75,4514.0,1614.75,10671390.25,53595957.5,152671131.25,240906537.5,189562115.25,86798018.25,30169377.25,261719.5,250676328.75,65720675.5,419368857.0,253330468.5,4,0.9271320045762307,0.26526344709689237,53432.25116937227,0.029591530807141067,0.0002567066791900571,0.24587502232339406,0.06446190047639684,0.41133651346651634,0.24847832624736163
11470520,목2동,CS100003,일식음식점,일식,10482398.75,603.25,550.75,95.0,0.43310394381769207,11~14,19.5,47.0,48.0,200.5,179.25,56.5,298817.25,893893.75,1048015.0,3219131.25,2795603.5,805719.25,0.0,118783.0,3722996.5,2425521.5,4194865.5,20232.25,4,0.8262309637934111,0.17249205628688152,17376.54164939909,0.0,0.011331662039664347,0.355166464164512,0.2313899287603422,0.4001818286105554,0.0019301164249261172
11470530,목3동,CS100003,일식음식점,일식,360799944.75,10420.25,10121.5,5343.25,0.39997967630094,17~21,86.5,1796.0,3547.25,2310.0,1596.75,785.0,1015206.25,58606534.25,125496570.0,75224494.5,50977768.75,28128627.25,37322163.5,77510.5,76997889.75,24324429.0,143923410.75,78154541.25,4,0.9808917236369229,0.5279108827742923,34624.883735994816,0.10344281933263794,0.0002148295783518132,0.21340881801784145,0.0674180507894881,0.39890086693257454,0.21661461534910614
11470550,목5동,CS100003,일식음식점,일식,123154330.75,11703.75,11691.75,1488.75,0.4456899449617568,17~21,1463.0,693.25,795.5,4766.75,3632.0,341.25,13524455.5,7154985.0,9469109.75,51635764.5,37406143.75,3672109.0,0.0,279151.25,39506278.5,23648070.75,54657061.75,5063768.5,4,0.9298029692381264,0.12733337609853101,10522.638534657695,0.0,0.002266678307616072,0.32078675804098755,0.19201980641675487,0.4438094983517257,0.0411172588829159
11470560,신월1동,CS100003,일식음식점,일식,47429024.25,517.75,490.75,231.25,0.5397616606436285,21~24,1.25,62.5,168.75,115.25,120.5,22.5,38285.0,7050756.0,13770035.0,8919734.75,10762276.0,2535115.25,4284503.5,0.0,0.0,1347579.25,17564676.75,24232264.75,4,0.7448367211432769,0.47121752419765667,91606.0342829551,0.09033505470018181,0.0,0.0,0.028412544244993614,0.3703360342691427,0.5109163667856819
11470600,신월5동,CS100003,일식음식점,일식,29514347.0,874.75,874.75,157.25,0.6882731815371459,17~21,0.0,71.75,85.5,163.75,215.5,338.25,0.0,1357995.25,2582578.0,6929356.25,8832827.25,9811590.25,0.0,0.0,4188283.5,698865.25,20255495.5,4371702.75,4,0.9261189016781339,0.17976564732780795,33740.32237782224,0.0,0.0,0.14190669710564832,0.02367883151878644,0.6862931949671799,0.14812127640838538
11470610,신월6동,CS100003,일식음식점,일식,32013960.0,668.0,607.0,170.0,0.47998045227769387,11~14,0.0,47.0,123.0,117.0,140.0,180.0,0.0,1694487.0,5037824.0,6488303.0,5776773.0,10374631.0,0.0,0.0,15366075.0,1832651.0,14000723.0,814511.0,1,0.5,0.2800658978583196,47925.08982035928,0.0,0.0,0.47998045227769387,0.057245370457138074,0.43733180774886954,0.025442369516298514
11470620,신정1동,CS100003,일식음식점,일식,133822336.25,1922.25,1790.5,831.25,0.4798184373316278,21~24,11.25,341.75,489.5,412.75,337.5,197.75,356109.5,21646169.5,33864302.0,28652260.25,21323459.0,15571472.0,19568234.25,32779.0,8943177.5,2346423.25,38820551.0,64111171.25,4,0.6584885518197814,0.4642557944708182,69617.55039667057,0.14622547175864298,0.0002449441619279756,0.0668287354010381,0.01753386852861792,0.29009022027143094,0.4790767598783421
11470630,신정2동,CS100003,일식음식점,일식,16261515.0,124.0,118.5,67.75,0.6426448207073567,17~21,0.0,15.25,52.5,25.75,10.75,14.25,0.0,1976235.0,6681867.0,2853400.75,1640771.0,1987982.5,0.0,0.0,4988883.5,258450.75,9618807.75,1395373.0,4,0.7767961298460052,0.5717299578059072,131141.25,0.0,0.0,0.30679081869063246,0.01589339923125244,0.5915074794691638,0.08580830260895125
11470650,신정4동,CS100003,일식음식점,일식,702717475.25,9806.25,8306.0,1645.5,0.41589261887343987,17~21,18.5,405.75,1239.75,1801.75,2602.5,2237.75,694783.25,31323241.75,113255128.0,132018005.75,180337688.5,116741016.5,25367171.5,123582.75,186600979.25,25630517.5,292404820.25,172590404.0,4,0.9528323061405298,0.19810980014447388,71660.16318674314,0.03609867748197856,0.00017586406251820334,0.2655419650459305,0.03647343121911355,0.4161058043219625,0.24560425786849677
11470680,신정7동,CS100003,일식음식점,일식,302726501.0,14480.75,13887.25,3575.25,0.451961795223363,11~14,558.0,1358.25,2217.0,4315.5,4016.5,1422.0,7018434.75,24750011.25,47999461.25,91151858.5,78553585.0,35001054.0,157653.25,550558.25,136946417.75,30868211.5,129468467.0,4735193.25,4,0.8242250308698599,0.25744837890871125,20905.443502581013,0.0005207778290939913,0.0018186655221176028,0.4523767073501107,0.1019673249551416,0.4276747049641353,0.015641819379400814
11500510,염창동,CS100003,일식음식점,일식,188717276.5,8021.75,6353.25,3011.5,0.6219268151949362,11~14,81.0,1037.75,1973.75,1560.0,1036.25,664.5,987544.0,14206590.75,31876249.25,32205014.5,21494724.75,14424884.25,0.0,566601.5,117217217.25,13687748.0,50526964.5,6718745.25,4,0.7528227439503097,0.4740093652854838,23525.699068158443,0.0,0.0030023827733652144,0.6211260538724445,0.07253044476826158,0.26773894492908284,0.03560217365684588
11500520,등촌1동,CS100003,일식음식점,일식,237348994.75,5158.0,4113.75,2007.25,0.3313896174443538,11~14,29.25,629.25,1378.0,667.5,518.0,891.75,334396.75,24562706.0,58590719.0,30805837.25,20268513.5,36020379.0,29544524.75,37200.5,77722109.25,2141234.5,66017871.75,61886054.0,4,0.8447936376213295,0.4879367973260407,46015.70274331136,0.12447714295617425,0.0001567333370810495,0.32745918865957196,0.009021460159354646,0.27814683529431716,0.26073863959350096
11500530,등촌2동,CS100003,일식음식점,일식,43683412.5,954.5,819.0,288.0,0.5340799973755637,17~21,1.5,72.0,216.0,119.0,212.5,198.0,18391.5,2155126.5,7739271.5,6371752.5,11324030.5,9953877.5,0.0,0.0,9211538.0,1528986.5,23311694.0,9631194.0,2,0.9809866392600206,0.3516483516483517,45765.75432163436,0.0,0.0,0.21087038472555228,0.03500153519370768,0.5336509367256965,0.2204771433550435
11500535,등촌3동,CS100003,일식음식점,일식,760549779.5,10965.75,9653.75,3439.75,0.44459638179971184,17~21,93.5,1001.25,2438.5,2318.5,2021.0,1781.0,1576355.0,39019188.5,127336354.75,121533070.25,132708554.25,113976879.25,17496262.25,163974.5,115656787.75,44516778.25,334436835.5,248279141.25,4,0.8207126203759588,0.356312313867668,69356.84102774548,0.023004756192950813,0.00021559995732008493,0.15206997736037078,0.05853236625650748,0.43973036941758786,0.32644693081526294
11500540,화곡1동,CS100003,일식음식점,일식,349451865.75,16049.0,15782.5,8722.5,0.42994224479890625,17~21,200.0,3694.75,5027.75,2849.25,2270.5,1740.25,3055741.5,77771741.25,111170876.75,62827253.0,50658921.5,36104408.5,349068.0,1898361.75,128436471.5,51737177.75,150476259.25,16554527.5,4,0.8995401297641519,0.5526690955171868,21774.05855505016,0.0009989015203877188,0.00543239838175052,0.3675369459663559,0.14805237236024116,0.43060654126726466,0.047372840504000084
11500560,화곡3동,CS100003,일식음식점,일식,100674128.75,6740.25,6641.25,1836.0,0.49267873216407754,11~14,733.5,1071.25,764.75,1466.25,1763.0,842.5,9133454.5,13461013.75,11900000.5,22211539.0,25925098.5,15804613.25,0.0,343977.5,45686552.25,5620972.0,48014533.75,1008093.25,4,0.9322594197364871,0.2764539808018069,14936.260339008197,0.0,0.0034167417614726562,0.45380628387111815,0.055833331460541695,0.4769302138112618,0.010013429095605658
11500590,화곡본동,CS100003,일식음식점,일식,82096338.25,2143.25,1968.25,566.75,0.46327565354451533,11~14,3.75,190.0,376.75,412.25,488.75,496.75,102384.0,5536248.75,11522988.0,15072985.25,19459802.25,18653698.25,0.0,24572.25,35660376.75,4596363.25,37530593.25,4284432.75,4,0.9377314943476072,0.2879461450527118,38304.60200629885,0.0,0.0002993099390763631,0.4343723180613357,0.05598743315448664,0.45715307223218327,0.05218786661291803
11500591,화곡6동,CS100003,일식음식점,일식,596285910.0,9667.0,9091.5,4141.0,0.3883230605323735,17~21,21.5,1399.0,2742.0,1688.5,1729.0,1511.5,557543.0,80215481.25,173078966.75,111054620.25,97913331.0,84088021.0,103695492.25,641664.75,54561318.75,15191041.25,212337819.5,209858573.5,4,0.8239577347673065,0.4554803937744047,61682.62232336816,0.17390230174984345,0.0010761024858024903,0.09150194199624807,0.02547610298220865,0.35610068247294324,0.3519428683129541
