행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중,업종명,월_유동인구추정,카페전환효율,2030_카페전환효율
11470630,신정2동,1168684793,185096,180824,53824,0.3837995142539948,11~14,3086,22437,31387,57179,44482,22253,12355309,119339871,197456775,336978089,285385490,166546411,285312,133877593,445862319,349142572,215013272,24503725,0.29765960270760516,6313.938675065911,0.00024413083982004034,0.1145540643652407,0.3815077612633914,0.29874828019602717,0.18397883953641894,0.02096692379910175,4363168.0,1226644.25,430710.5,436375.75,782141.0,664185.5,823110.5,1178805.25,876776.5,495008.25,502039.75,736530.5,574008.25,867086.25,0.19872859582761884,0.27017186823885764,0.20094951649810414,0.11345156775993957,0.11506312615054015,0.16880635813243955,0.13155767781575223,커피-음료,130895040.0,0.0014140795556500843,0.0020691520979987093
11470640,신정3동,4328203375,600608,590006,229353,0.28059329995581206,11~14,9925,85702,143651,161299,119031,70398,61356802,623829422,951525476,1120253365,876452709,515483116,100766,690134959,1187914531,1114992303,1127479827,207580989,0.38872994511920217,7206.36983689861,2.3281253506254196e-05,0.15945067715308087,0.27445903717498027,0.25761088525559406,0.2604960371114724,0.047960082051366176,7200580.5,1554134.25,731134.0,950752.25,1147217.75,1128495.0,1688848.0,2263765.5,1553768.0,725695.5,658838.25,989195.5,1009317.5,1681886.25,0.23357648039626805,0.3143865275862134,0.2157837135492062,0.10078291604406062,0.091497935478952,0.13737718785311823,0.1401716847690266,커피-음료,216017415.0,0.002780368425388296,0.004545551163165761
11470650,신정4동,4045182800,622181,605477,274158,0.35700105197849463,11~14,10178,97595,176563,141403,124580,55158,54766455,572419754,1054217098,907457008,848900740,426734777,31572074,598419569,1437422054,980152246,844604322,153012535,0.4527967206021038,6501.617375008237,0.0078048571748104935,0.1479338755717047,0.3553416804798043,0.2423011009539544,0.2087926216832525,0.03782586413647363,10718590.25,1904050.75,1490922.5,1604594.0,1783946.0,1605432.75,2329643.75,2993496.25,2227375.0,1192258.25,1185489.25,1709594.75,1410377.25,3095516.5,0.2887988464714378,0.2792807804179286,0.2078048463509462,0.1112327481685383,0.11060122855242087,0.15949809724277872,0.13158234591531287,커피-음료,321557707.5,0.001934896864507594,0.002952205229724991
11470670,신정6동,1710570339,289185,288317,96904,0.4514532706617676,11~14,3190,27534,69370,89969,66690,31564,12543925,159483445,437175652,488335912,433841696,169297373,0,410857268,776396953,412385125,102795784,8135209,0.33610227631391837,5915.141999066342,0.0,0.24018729813834333,0.45388192189388826,0.2410804838584308,0.06009445017040015,0.004755845938937446,1955787.25,570751.75,160957.75,202488.75,378897.75,273497.5,369193.5,518475.75,404161.5,223143.5,230261.25,329832.25,249913.75,363446.5,0.1858313065493192,0.26509823601723553,0.20664901051993256,0.11409395372630637,0.11773328106111747,0.16864423776154588,0.12778166439115501,커피-음료,58673617.5,0.004928705819101745,0.008887507056288432
11470680,신정7동,4180223038,884503,855931,236112,0.3544681428807318,11~14,24647,89267,146845,281051,201619,112502,89914926,363052285,690953589,1247354322,923691315,578957530,299257,766257473,1476878269,1096312563,780050260,60425216,0.2758540115967292,4726.069937580765,7.158876387207739e-05,0.18330540405006973,0.35330130846477575,0.26226173891537696,0.18660493780092888,0.014455022004976567,2941767.0,778766.0,252894.0,300521.5,495368.75,435899.0,678317.75,864223.25,593281.75,300057.0,307705.5,472251.25,404247.25,553415.5,0.18812349856395832,0.29377692046990805,0.2016753026327374,0.10199890066072534,0.10459886863915463,0.16053319314548026,0.13741647452024583,커피-음료,88253010.0,0.01002235504488742,0.014221502650359449
11500510,염창동,8449444695,1737572,1642269,818589,0.3735958765305825,11~14,14791,281801,536788,378094,287664,143131,65346495,1240331599,2500415913,1803015267,1310637651,694853397,2914161,1641391732,3157952359,1910433213,1491796688,244956542,0.49845001032108627,4862.7882441706015,0.0003448937894965416,0.19426030836929456,0.37374673401540026,0.22610162939234435,0.17655558937296528,0.02899084506049897,8212814.5,1814266.25,849693.5,1602784.25,1559731.0,1030903.0,1355437.5,2391665.0,1719841.0,851180.0,838968.75,1265481.0,1145679.5,2452477.75,0.2986159921181709,0.29121137461463426,0.20940945396976882,0.10364047550325166,0.10215362224484675,0.15408615402186424,0.13949901096633804,커피-음료,246384435.0,0.00705227990558738,0.011126013273718793
11500520,등촌1동,9843053864,1325542,1239821,668354,0.4155910277367262,11~14,5950,196155,472199,262164,192386,110967,41204873,1236091768,2980373175,1818997553,1369651794,879248870,41573538,1894713528,4074693291,1957567528,1591584524,282921455,0.5390729790832709,7425.682372946312,0.00422364223282889,0.19249244738258806,0.4139663713416005,0.19887806721850934,0.16169621196741224,0.028743259857060964,4744456.75,503527.5,736791.0,1214794.25,813169.0,592105.5,884069.75,1382151.25,1003121.0,529977.5,502291.75,704799.5,622115.75,1951585.25,0.41134008651253906,0.2913191800093867,0.21143010735633747,0.11170456975922481,0.10586918091307293,0.14855220252561055,0.1311247594363675,커피-음료,142333702.5,0.009312917297292958,0.011415574424261849
11500530,등촌2동,1024745073,136045,134374,65002,0.2921164245906663,11~14,594,21631,43371,28422,22122,18234,4146095,145826373,317271285,197598189,179384365,155785177,0,149414787,299016568,271878755,251678084,52756879,0.4837394138747079,7532.397905104928,0.0,0.14580678740184586,0.29179605335853126,0.2653135517929931,0.2456006773110877,0.05148293013554211,3771357.5,622749.75,490007.0,738077.0,608203.0,504655.25,807666.25,1116155.0,804939.0,400596.0,389786.0,553870.5,506011.75,1228084.0,0.3256344698162399,0.29595576659067724,0.21343481756900531,0.10622063805937253,0.10335429616524024,0.14686236984958334,0.13417231063350532,커피-음료,113140725.0,0.0012024405889214517,0.0017643201387961519
11500535,등촌3동,4352034786,723316,707119,274882,0.3188743378254971,11~14,13972,87280,187602,164851,145267,108147,72240056,514418538,1033498799,963504658,790149678,759705372,4756949,551472738,1367175698,1236729327,992684403,199215671,0.3887351351045581,6016.782133949753,0.0010930402062278002,0.12671606848686617,0.3141463166604386,0.28417266584780465,0.2280966149887755,0.0457752938098873,7055015.0,1024916.0,907288.0,1269594.5,1144076.5,952847.25,1756291.75,1864982.5,1475193.75,870740.25,841246.75,1115219.0,887632.25,2176882.5,0.30855816748795006,0.264348481186787,0.20909859865641675,0.1234214597701068,0.11924095838208706,0.1580746461913972,0.12581578494163373,커피-음료,211650450.0,0.0034175027740314277,0.004209107902394058
11500540,화곡1동,7191702925,939102,937093,539530,0.2982833084101853,17~21,10949,234139,305391,169348,135971,81295,86201613,1775954044,2246839651,1241296898,1108259646,684233280,17918339,583009949,1878729644,1957100702,2145130392,609813899,0.5757486183335059,7658.063687437573,0.0024915293619417684,0.08106702335733647,0.2612357133759109,0.2721331404272375,0.29827850432239594,0.08479408915517739,16361273.25,1773500.75,2823017.5,3266314.75,2696070.0,2265091.5,3537278.75,4317441.5,3311734.5,1853611.75,1878387.5,2777267.25,2222830.0,6089332.25,0.37217960710973397,0.26388175504617284,0.2024130059682244,0.11329263448368848,0.11480692677753548,0.16974640100213473,0.1358592308822909,커피-음료,490838197.5,0.001913261854483116,0.002953416334497651
11500550,화곡2동,189236605,26616,26060,11159,0.4108252084326748,14~17,51,4581,6578,9711,4112,1027,284011,25412216,46194198,69012129,36439681,7529247,0,18254563,67668591,72914681,30066752,332018,0.42820414428242515,7109.881462278328,0.0,0.09646422794363702,0.3575872173356735,0.3853096022304987,0.1588844399316929,0.0017545125584978657,3627487.5,620575.5,456315.75,543687.75,608814.25,553837.5,844257.25,1078420.25,737729.0,373027.25,376544.75,567426.25,494340.75,1000003.5,0.27567386517527626,0.29729123808145447,0.2033718930802656,0.10283350390594041,0.10380318333281645,0.1564240400552724,0.1362763482989259,커피-음료,108824625.0,0.000244576997164015,0.0003719653647878899
11500560,화곡3동,3325136190,615618,609909,315045,0.29055473055974124,17~21,10872,142557,172488,120847,105437,57708,70233544,741958011,855791978,680692007,559825403,346507959,0,447360033,873513556,878685260,947534639,178042702,0.5165442713585141,5401.297866534117,0.0,0.13453886019627967,0.2627000838723541,0.26425541986597545,0.284961151922021,0.05354448414336978,3651998.0,585135.5,500772.75,596447.75,584612.25,496968.5,888061.0,940315.5,727919.0,420535.25,428064.5,642867.25,492296.25,1097220.5,0.3004438939999419,0.25747974122658335,0.1993207553782888,0.11515210304058217,0.11721378270196205,0.17603165445326094,0.13480189474364443,커피-음료,109559940.0,0.005619006363092203,0.009571002364611307
11500570,화곡4동,1920082163,303040,298342,122525,0.2846139122598241,11~14,3686,42072,80453,65964,64838,41329,16758594,267875284,459305794,398743664,412714429,245598149,9506710,266629100,510760400,480238340,520060784,132886829,0.41068639346789926,6336.068383711721,0.004951199580515034,0.13886338050420188,0.2660096582544004,0.2501134322552425,0.27085340097500815,0.06920892843063195,4121004.0,793345.75,499388.75,594698.25,653620.0,612020.25,967930.5,1213543.25,852845.0,439004.0,423804.5,630385.75,561421.5,1094087.0,0.26549039991225437,0.29447757148500703,0.20695078189683874,0.10652840909642408,0.10284010886667423,0.152968973094906,0.1362341555601499,커피-음료,123630120.0,0.0024511826082511284,0.003732945064393112
11500590,화곡본동,914371447,176608,175689,76938,0.29580155358636195,11~14,907,29035,47903,47128,32733,17983,4012056,142390851,257088489,241153880,155548369,93270910,0,139385679,270348231,252549476,215833475,36254586,0.4379215545651691,5177.406725629643,0.0,0.15243879219688714,0.2956656530417665,0.2762000900493998,0.23604572923633738,0.03964973547560918,8066067.5,1272732.5,1209681.0,1445195.75,1304512.0,1074341.5,1759605.0,2462431.5,1675757.75,807682.5,794515.25,1215586.5,1110093.0,2654876.75,0.3291414000688688,0.3052827787518515,0.20775399536391184,0.10013336734412401,0.09850094237371557,0.15070373512247448,0.13762505706777187,커피-음료,241982025.0,0.0007298393341406247,0.000965995879093069
11500591,화곡6동,3665936647,487564,473464,239552,0.34761252076615917,11~14,4113,83499,156053,99362,80904,49533,24825738,538777311,1076723516,748148614,602546089,445608483,36115912,487925169,1268316867,776796000,859968388,236814311,0.5059561022590947,7518.882950751081,0.009851755629643863,0.13309699975292563,0.345973482121662,0.21189564217801934,0.23458353779892804,0.06459858251882114,5425529.5,577965.25,913821.25,1157746.75,927951.25,728366.75,1119678.25,1473994.5,1123993.5,609806.25,602248.75,880894.25,734592.25,2071568.0,0.3818185856329783,0.27167753857019855,0.20716752162162236,0.11239571179181682,0.11100276019142463,0.16236097324694299,0.13539549457799466,커피-음료,162765885.0,0.002995492575117937,0.0038546003156385246
11500593,화곡8동,947060470,146454,144042,68902,0.3413729141324324,11~14,333,21534,47368,27986,24553,22268,1749554,127540769,279951319,158501643,166826677,195742196,1287617,92927512,323767730,256713514,237068711,35295386,0.47834659335471597,6466.607057506111,0.0013595932263966207,0.09812204705365857,0.3418659528678248,0.2710634876355889,0.25032056400791386,0.03726835520861725,9922519.5,1844252.25,1312319.25,1643828.75,1792433.0,1385538.25,1944148.0,2668773.0,2011446.0,1130638.0,1153577.25,1650332.5,1307752.75,2956148.0,0.297923123255137,0.2689612250195124,0.20271524787630804,0.11394666445351909,0.1162585016839725,0.16632192055656833,0.13179644041011962,커피-음료,297675585.0,0.0004919919784486188,0.0007769344881695143
11500603,가양1동,8692274489,1306731,1174793,665854,0.4529787831349318,11~14,7691,219820,446034,240197,166319,94732,43734527,1245767510,2610328095,1554218393,1005885525,555956824,18464698,1390499045,3936907332,1671883369,1389256417,285263628,0.5667841057956593,6651.923379027512,0.002124265406409671,0.1599695277409457,0.4529202727067723,0.19234129929004823,0.15982656999132877,0.03281806486449533,3084066.0,364134.75,489941.0,734854.5,555155.75,418541.25,521439.5,656827.75,675064.75,459128.5,447020.0,506531.75,339493.75,1224795.5,0.39713660472895196,0.2129746088442984,0.21888790641964212,0.14887116553277394,0.14494501738938143,0.16424154022644133,0.11007992371110087,커피-음료,92521980.0,0.014123465580827388,0.018121501371725593
11500604,가양2동,531343428,102274,100855,47974,0.3137907994914414,11~14,962,15266,32708,19837,16848,15234,4719308,75362071,162666527,115080644,82281395,73125180,0,80903940,166880167,156185689,119475268,7898364,0.4756729958851817,5195.293310127696,0.0,0.15226299176132843,0.3140721390460107,0.2939448965952017,0.2248550780983782,0.014864894499080922,2005234.5,188292.5,201403.5,363358.25,289154.25,254333.75,708692.5,494816.5,430803.25,240697.25,244400.75,337293.75,257223.25,564761.75,0.2816437429138587,0.24676241107960192,0.21483933674590178,0.12003446479701002,0.12188138095569372,0.1682066361814541,0.12827589491403624,커피-음료,60157035.0,0.0017001170353558815,0.002831518482498741
11500605,가양3동,1051162557,216010,191037,86825,0.4787214606910867,11~14,561,23753,63072,46138,39960,17553,3379510,95401561,266852667,197050251,194974896,71881994,0,317659637,502878482,177537964,53086474,0,0.4544931086648136,4866.268029257904,0.0,0.3021983944201696,0.4784022020677816,0.1688967732133556,0.05050263029869318,0.0,1650211.5,132567.5,185624.75,404786.5,291067.25,221858.75,414308.25,486341.0,353071.25,185224.75,179503.75,235397.5,210673.25,590411.25,0.35777913921942733,0.29471434419163844,0.21395515059736284,0.11224303672589847,0.10877620838298606,0.14264686678040966,0.1276643933217045,커피-음료,49506345.0,0.0043632790907912914,0.0049019504060376
11500611,발산1동,8035603747,1384429,1352023,537529,0.3029972796010984,11~14,30917,188417,349112,351838,299247,132492,154221873,1126310774,2034338109,2051661018,1625347786,760403726,1912249,1702520683,2433315241,1917257365,1578956014,401642195,0.39757385784117577,5804.272914681793,0.0002379720379708763,0.2118721550494095,0.30281672884983285,0.2385953097445585,0.19649500693578686,0.049982827382441364,5419363.75,1486352.25,602015.0,642783.75,916959.25,782529.5,988724.5,1498043.75,1187217.0,639805.25,607961.25,801234.25,685100.25,1244798.75,0.22969462974320556,0.2764242850463765,0.21906944334563258,0.11805910795340135,0.11218314142504275,0.14784655302017696,0.12641710016235763,커피-음료,162580912.5,0.008515323101043611,0.01439400010108729
11500615,우장산동,2860443616,318985,311890,124015,0.2889139907027781,17~21,5272,51882,72133,72412,65946,44245,33535259,446132977,651384868,630284871,567378444,409644161,1275229,325607472,785882004,772026320,824934374,150718217,0.39762416236493636,8967.329548411368,0.0004458151151335262,0.11383111003436748,0.27474130222464066,0.2698974088080749,0.28839385939498974,0.0526905044227937,6954644.5,1446901.25,936130.25,1016732.25,1209319.75,967081.0,1378480.75,1840099.25,1454493.75,791162.25,791233.75,1159758.25,917897.0,1952862.5,0.2807997590674836,0.26458566645642345,0.20913991362175305,0.1137602720024007,0.1137705529017335,0.1667602492118756,0.1319833098586132,커피-음료,208639335.0,0.001528882365350714,0.0021168071655497164
11500620,공항동,1854650595,264443,249157,115797,0.40024876776475315,11~14,1569,37485,78312,61259,41930,28602,7572920,226073839,492425386,399559785,266151076,193063451,0,284025664,742791755,443284884,357130137,27418155,0.4647551543805713,7013.422911553718,0.0,0.15314241117206231,0.4005022601036073,0.23901261250774838,0.19255925507629107,0.014783461140290955,5393891.5,1233919.0,629275.25,846188.75,964305.5,687974.0,1032230.25,1616634.25,1130019.0,586011.25,561753.75,787678.5,711795.0,1475464.0,0.2735435075028854,0.29971575253228583,0.20949976468751735,0.10864349978118766,0.10414628288314662,0.1460315803534424,0.13196316611114628,커피-음료,161816745.0,0.0016342128251312928,0.0026160584060336274
11500630,방화1동,2400088404,461327,452034,174230,0.3596578733216065,11~14,6393,51432,122798,118218,87501,65692,32141136,258445282,609965843,597696263,437170028,370622148,5330756,440954559,861457498,607160271,425228465,59956855,0.3854356088258848,5202.575188532212,0.002221066520348056,0.18372429876545499,0.35892740307577436,0.25297412794799706,0.17717200095267824,0.024981102737747323,7151921.75,1316868.0,710949.75,1142213.75,1204933.5,1023535.25,1753422.0,1964204.25,1470783.25,810071.75,804914.0,1154349.75,947599.25,1853163.5,0.25911406259443487,0.2746400643994742,0.20564867757396815,0.11326630496201948,0.1125451351589522,0.16140413588837155,0.13249575192849392,커피-음료,214557652.5,0.0021501307206928917,0.0031339202756079897
11500640,방화2동,1283998060,217391,210045,89691,0.354443422249524,11~14,1698,28787,60904,45759,38782,34115,9190981,152931166,326157095,256859934,228974534,208993402,1441863,215156202,455158290,302708348,269017998,40515359,0.42700849817896164,5906.399344959083,0.0011229479583481615,0.16756738869216048,0.35448518512559124,0.2357545213113484,0.2095158913246333,0.031554065587918415,4231855.75,462050.5,577662.0,812471.0,688971.25,623840.75,1066860.0,1142111.0,886698.0,501460.5,492475.75,671291.0,537819.25,1390133.0,0.3284925295480594,0.26988419914832873,0.20952935364113012,0.11849659573108086,0.11637347279618404,0.15862804397337976,0.12708827563415884,커피-음료,126955672.5,0.0017123378240542974,0.0021506575270136023
11500641,방화3동,2256999624,413034,401053,145000,0.39532587554572574,11~14,6716,41826,103174,97439,78692,73206,27698972,199545923,536964357,512027280,415760109,362678279,0,392639075,890733025,544562051,388247067,40818406,0.3615482242995315,5464.440273682069,0.0,0.17396505999595152,0.3946535991979412,0.24127697905190257,0.17201911018129615,0.018085251572908547,2381065.75,373906.5,220308.75,383705.25,407003.0,356388.0,639754.25,720487.75,495620.5,245322.75,241547.25,353199.75,324888.0,604014.0,0.25367380132195005,0.3025904471558587,0.20815069890447166,0.10303064919563855,0.10144501469562527,0.1483368319417471,0.13644646310165942,커피-음료,71431972.5,0.005782200680514597,0.008002022028186985
